Date,Name,ELO_smooth
2015-01-07,Gavin Jones,NA
2015-01-07,George Turner,NA
2015-01-07,Georgi Korovski,NA
2015-01-07,Greg Lloyd,NA
2015-01-07,Gruff Jones,NA
2015-01-07,Grzegorz Toczek,NA
2015-01-07,Guy Wagner,NA
2015-01-07,Hamid Farani Sani,NA
2015-01-07,Hanni Youssef,1680
2015-01-07,HaoYu Yin,NA
2015-01-07,Harri Hampson,NA
2015-01-07,Hefin Jones,NA
2015-01-07,Henry Jones,NA
2015-01-07,Hugh Price,NA
2015-01-07,Ieuan Bevan Jones,NA
2015-01-07,Isaac Aljabri,NA
2015-01-07,Ivan De La Cruz,NA
2015-01-07,Jack Nicol,NA
2015-01-07,Jaime Davies,NA
2015-01-07,Jake Hurley,NA
2015-01-07,James Tapp,NA
2015-01-07,Javier Martin Perez,NA
2015-01-07,Jeff Rowland,1821
2015-01-07,Jen Taylor,NA
2015-01-07,Joe Fathallah,2027
2015-01-07,John Fletcher,NA
2015-01-07,John Hannay,NA
2015-01-07,John Rowles,NA
2015-01-07,John Trevelyan,NA
2015-01-07,Jonathan Bold,NA
2015-01-07,Jonathan Lewis,NA
2015-01-07,Joseph Sartin,NA
2015-01-07,Joseph Setchfield,NA
2015-01-07,Josh Robinson,NA
2015-01-07,Joshua McKenna,NA
2015-01-07,Juan Carlos Payan,NA
2015-01-07,Juan Rodriguez,NA
2015-01-07,Jude Roberts,NA
2015-01-07,Keith Thompson,1907
2015-01-07,Kimberly Chong,NA
2015-01-07,Kristan Enoch,NA
2015-01-07,Krzysztof Jakubiak,NA
2015-01-07,Leon Zedlmayer,NA
2015-01-07,Marcell Vesz,NA
2015-01-07,Mark Maddock,NA
2015-01-07,Martin Blackman-Siegler,NA
2015-01-07,Mateusz Graczyk,NA
2015-01-07,Matt Staniforth,NA
2015-01-07,Matthew Davies,NA
2015-01-07,Matthew Wilson,NA
2015-01-07,Micah OToole,NA
2015-01-07,Michael Arribas-Ayllon,NA
2015-01-07,Mike Edwards,NA
2015-01-07,Mike Smith,NA
2015-01-07,Miltos Zoumekas,NA
2015-01-07,Muhieddin Hamadah,NA
2015-01-07,Nick Van Noorden,NA
2015-01-07,Nigel Ralphs,NA
2015-01-07,Oleksandr Zhuravel,NA
2015-01-07,Olivia Smith,NA
2015-01-07,Paul Meara,NA
2015-01-07,Peter Ehsandar,NA
2015-01-07,Peter Quinn,1935
2015-01-07,Phil Buttle,NA
2015-01-07,Piotr Graczyk,NA
2015-01-07,Reginald Mba,NA
2015-01-07,Reuben Hilliar,NA
2015-01-07,Richard Cousins,NA
2015-01-07,Ryan Cheung,NA
2015-01-07,Sam Jukes,1820
2015-01-07,Sam Rhydderch,NA
2015-01-07,Sam Thomas,NA
2015-01-07,Samuele Scarpignato,NA
2015-01-07,Shayanna Sivarajasingam,1837
2015-01-07,Stephen Hughes,NA
2015-01-07,Steve Curtis,NA
2015-01-07,Steve Herkes,1737
2015-01-07,Stuart Enoch,NA
2015-01-07,Tom Brown,2145
2015-01-07,Tom McIlveen,NA
2015-01-07,Tom Stanton,NA
2015-01-07,Varun Varma,NA
2015-01-07,Vaseekaran Sivarajasingam,NA
2015-01-07,Venetia Sivarajasingam,1818
2015-01-07,Walter Braun,NA
2015-01-07,Will Parkinson,NA
2015-01-07,Yaroslav Sharhorodsky,NA
2015-01-07,Zack Wilkins,NA
2015-01-08,Aaryan Pandit,NA
2015-01-08,Abir Deshpande,NA
2015-01-08,Alan Pietrzyk,NA
2015-01-08,Alan Spice,NA
2015-01-08,Aled George,NA
2015-01-08,Alex Bullen,NA
2015-01-08,Alex Freeland,NA
2015-01-08,Alex Wills,NA
2015-01-08,Andrei Zhuravlev,NA
2015-01-08,Anezka Vlkova,NA
2015-01-08,Angus Lloyd,NA
2015-01-08,Anlan Qiu,1597
2015-01-08,Ashika Shahameeran,NA
2015-01-08,Aviral Batra,NA
2015-01-08,Ayodele Sadiq,NA
2015-01-08,Barbara Graczyk-Gibiec,NA
2015-01-08,Benjamin Oh,NA
2015-01-08,Bertie Carvey,NA
2015-01-08,Bethan Mattingley,NA
2015-01-08,Bill Harle,1846
2015-01-08,Bill Hunt,NA
2015-01-08,Bill Wilkins,NA
2015-01-08,Celso Bettencourt Pinto,NA
2015-01-08,Charles Summers,NA
2015-01-08,Chris Fox,1943
2015-01-08,Chris Golding,NA
2015-01-08,Chris Hooper,1633
2015-01-08,Christine Muschiato,NA
2015-01-08,Cian Grattidge,NA
2015-01-08,Con Ariti,NA
2015-01-08,Connor Evans,NA
2015-01-08,Conor Hunt,1825
2015-01-08,Csege Hanczar,NA
2015-01-08,Csombor Hanczar,NA
2015-01-08,Cyril Ley,NA
2015-01-08,Dave McGhee,NA
2015-01-08,David L Roberts,NA
2015-01-08,David ODonnell,1912
2015-01-08,David Thorne,NA
2015-01-08,Dennis Stokes-Carter,NA
2015-01-08,Derek Jones,NA
2015-01-08,Derek Smith,1890
2015-01-08,Dominic Murray,NA
2015-01-08,Edward Donovan,1819
2015-01-08,Edward Mason,1693
2015-01-08,Egor Muljarov,NA
2015-01-08,Elliott MacNeil,NA
2015-01-08,Emma Kong,NA
2015-01-08,Evan Lewis,NA
2015-01-08,Gavin Jones,NA
2015-01-08,George Turner,NA
2015-01-08,Georgi Korovski,NA
2015-01-08,Greg Lloyd,NA
2015-01-08,Gruff Jones,1777
2015-01-08,Grzegorz Toczek,NA
2015-01-08,Guy Wagner,NA
2015-01-08,Hamid Farani Sani,NA
2015-01-08,Hanni Youssef,1680
2015-01-08,HaoYu Yin,NA
2015-01-08,Harri Hampson,NA
2015-01-08,Hefin Jones,NA
2015-01-08,Henry Jones,NA
2015-01-08,Hugh Price,NA
2015-01-08,Ieuan Bevan Jones,NA
2015-01-08,Isaac Aljabri,NA
2015-01-08,Ivan De La Cruz,NA
2015-01-08,Jack Nicol,NA
2015-01-08,Jaime Davies,NA
2015-01-08,Jake Hurley,NA
2015-01-08,James Tapp,NA
2015-01-08,Javier Martin Perez,NA
2015-01-08,Jeff Rowland,1824
2015-01-08,Jen Taylor,NA
2015-01-08,Joe Fathallah,2028
2015-01-08,John Fletcher,NA
2015-01-08,John Hannay,NA
2015-01-08,John Rowles,NA
2015-01-08,John Trevelyan,NA
2015-01-08,Jonathan Bold,NA
2015-01-08,Jonathan Lewis,NA
2015-01-08,Joseph Sartin,NA
2015-01-08,Joseph Setchfield,NA
2015-01-08,Josh Robinson,NA
2015-01-08,Joshua McKenna,NA
2015-01-08,Juan Carlos Payan,NA
2015-01-08,Juan Rodriguez,NA
2015-01-08,Jude Roberts,NA
2015-01-08,Keith Thompson,1906
2015-01-08,Kimberly Chong,NA
2015-01-08,Kristan Enoch,NA
2015-01-08,Krzysztof Jakubiak,NA
2015-01-08,Leon Zedlmayer,NA
2015-01-08,Marcell Vesz,NA
2015-01-08,Mark Maddock,NA
2015-01-08,Martin Blackman-Siegler,NA
2015-01-08,Mateusz Graczyk,NA
2015-01-08,Matt Staniforth,NA
2015-01-08,Matthew Davies,NA
2015-01-08,Matthew Wilson,NA
2015-01-08,Micah OToole,NA
2015-01-08,Michael Arribas-Ayllon,1831
2015-01-08,Mike Edwards,1909
2015-01-08,Mike Smith,NA
2015-01-08,Miltos Zoumekas,NA
2015-01-08,Muhieddin Hamadah,NA
2015-01-08,Nick Van Noorden,NA
2015-01-08,Nigel Ralphs,NA
2015-01-08,Oleksandr Zhuravel,NA
2015-01-08,Olivia Smith,NA
2015-01-08,Paul Meara,NA
2015-01-08,Peter Ehsandar,NA
2015-01-08,Peter Quinn,1935
2015-01-08,Phil Buttle,NA
2015-01-08,Piotr Graczyk,NA
2015-01-08,Reginald Mba,NA
2015-01-08,Reuben Hilliar,NA
2015-01-08,Richard Cousins,NA
2015-01-08,Ryan Cheung,NA
2015-01-08,Sam Jukes,1822
2015-01-08,Sam Rhydderch,NA
2015-01-08,Sam Thomas,NA
2015-01-08,Samuele Scarpignato,NA
2015-01-08,Shayanna Sivarajasingam,1837
2015-01-08,Stephen Hughes,NA
2015-01-08,Steve Curtis,NA
2015-01-08,Steve Herkes,1737
2015-01-08,Stuart Enoch,NA
2015-01-08,Tom Brown,2145
2015-01-08,Tom McIlveen,NA
2015-01-08,Tom Stanton,NA
2015-01-08,Varun Varma,NA
2015-01-08,Vaseekaran Sivarajasingam,NA
2015-01-08,Venetia Sivarajasingam,1818
2015-01-08,Walter Braun,NA
2015-01-08,Will Parkinson,NA
2015-01-08,Yaroslav Sharhorodsky,NA
2015-01-08,Zack Wilkins,NA
2015-01-09,Aaryan Pandit,NA
2015-01-09,Abir Deshpande,NA
2015-01-09,Alan Pietrzyk,NA
2015-01-09,Alan Spice,NA
2015-01-09,Aled George,NA
2015-01-09,Alex Bullen,NA
2015-01-09,Alex Freeland,NA
2015-01-09,Alex Wills,NA
2015-01-09,Andrei Zhuravlev,NA
2015-01-09,Anezka Vlkova,NA
2015-01-09,Angus Lloyd,NA
2015-01-09,Anlan Qiu,1597
2015-01-09,Ashika Shahameeran,NA
2015-01-09,Aviral Batra,NA
2015-01-09,Ayodele Sadiq,NA
2015-01-09,Barbara Graczyk-Gibiec,NA
2015-01-09,Benjamin Oh,NA
2015-01-09,Bertie Carvey,NA
2015-01-09,Bethan Mattingley,NA
2015-01-09,Bill Harle,1846
2015-01-09,Bill Hunt,NA
2015-01-09,Bill Wilkins,NA
2015-01-09,Celso Bettencourt Pinto,NA
2015-01-09,Charles Summers,NA
2015-01-09,Chris Fox,1943
2015-01-09,Chris Golding,NA
2015-01-09,Chris Hooper,1633
2015-01-09,Christine Muschiato,NA
2015-01-09,Cian Grattidge,NA
2015-01-09,Con Ariti,NA
2015-01-09,Connor Evans,NA
2015-01-09,Conor Hunt,1825
2015-01-09,Csege Hanczar,NA
2015-01-09,Csombor Hanczar,NA
2015-01-09,Cyril Ley,NA
2015-01-09,Dave McGhee,NA
2015-01-09,David L Roberts,NA
2015-01-09,David ODonnell,1912
2015-01-09,David Thorne,NA
2015-01-09,Dennis Stokes-Carter,NA
2015-01-09,Derek Jones,NA
2015-01-09,Derek Smith,1890
2015-01-09,Dominic Murray,NA
2015-01-09,Edward Donovan,1818
2015-01-09,Edward Mason,1693
2015-01-09,Egor Muljarov,NA
2015-01-09,Elliott MacNeil,NA
2015-01-09,Emma Kong,NA
2015-01-09,Evan Lewis,NA
2015-01-09,Gavin Jones,NA
2015-01-09,George Turner,NA
2015-01-09,Georgi Korovski,NA
2015-01-09,Greg Lloyd,NA
2015-01-09,Gruff Jones,1777
2015-01-09,Grzegorz Toczek,NA
2015-01-09,Guy Wagner,NA
2015-01-09,Hamid Farani Sani,NA
2015-01-09,Hanni Youssef,1680
2015-01-09,HaoYu Yin,NA
2015-01-09,Harri Hampson,NA
2015-01-09,Hefin Jones,NA
2015-01-09,Henry Jones,NA
2015-01-09,Hugh Price,NA
2015-01-09,Ieuan Bevan Jones,NA
2015-01-09,Isaac Aljabri,NA
2015-01-09,Ivan De La Cruz,NA
2015-01-09,Jack Nicol,NA
2015-01-09,Jaime Davies,NA
2015-01-09,Jake Hurley,NA
2015-01-09,James Tapp,NA
2015-01-09,Javier Martin Perez,NA
2015-01-09,Jeff Rowland,1827
2015-01-09,Jen Taylor,NA
2015-01-09,Joe Fathallah,2028
2015-01-09,John Fletcher,NA
2015-01-09,John Hannay,NA
2015-01-09,John Rowles,NA
2015-01-09,John Trevelyan,NA
2015-01-09,Jonathan Bold,NA
2015-01-09,Jonathan Lewis,NA
2015-01-09,Joseph Sartin,NA
2015-01-09,Joseph Setchfield,NA
2015-01-09,Josh Robinson,NA
2015-01-09,Joshua McKenna,NA
2015-01-09,Juan Carlos Payan,NA
2015-01-09,Juan Rodriguez,NA
2015-01-09,Jude Roberts,NA
2015-01-09,Keith Thompson,1902
2015-01-09,Kimberly Chong,NA
2015-01-09,Kristan Enoch,NA
2015-01-09,Krzysztof Jakubiak,NA
2015-01-09,Leon Zedlmayer,NA
2015-01-09,Marcell Vesz,NA
2015-01-09,Mark Maddock,NA
2015-01-09,Martin Blackman-Siegler,NA
2015-01-09,Mateusz Graczyk,NA
2015-01-09,Matt Staniforth,NA
2015-01-09,Matthew Davies,NA
2015-01-09,Matthew Wilson,NA
2015-01-09,Micah OToole,NA
2015-01-09,Michael Arribas-Ayllon,1831
2015-01-09,Mike Edwards,1909
2015-01-09,Mike Smith,NA
2015-01-09,Miltos Zoumekas,NA
2015-01-09,Muhieddin Hamadah,NA
2015-01-09,Nick Van Noorden,NA
2015-01-09,Nigel Ralphs,NA
2015-01-09,Oleksandr Zhuravel,NA
2015-01-09,Olivia Smith,NA
2015-01-09,Paul Meara,NA
2015-01-09,Peter Ehsandar,NA
2015-01-09,Peter Quinn,1935
2015-01-09,Phil Buttle,NA
2015-01-09,Piotr Graczyk,NA
2015-01-09,Reginald Mba,NA
2015-01-09,Reuben Hilliar,NA
2015-01-09,Richard Cousins,NA
2015-01-09,Ryan Cheung,NA
2015-01-09,Sam Jukes,1824
2015-01-09,Sam Rhydderch,NA
2015-01-09,Sam Thomas,NA
2015-01-09,Samuele Scarpignato,NA
2015-01-09,Shayanna Sivarajasingam,1837
2015-01-09,Stephen Hughes,NA
2015-01-09,Steve Curtis,NA
2015-01-09,Steve Herkes,1737
2015-01-09,Stuart Enoch,NA
2015-01-09,Tom Brown,2145
2015-01-09,Tom McIlveen,NA
2015-01-09,Tom Stanton,NA
2015-01-09,Varun Varma,NA
2015-01-09,Vaseekaran Sivarajasingam,NA
2015-01-09,Venetia Sivarajasingam,1818
2015-01-09,Walter Braun,NA
2015-01-09,Will Parkinson,NA
2015-01-09,Yaroslav Sharhorodsky,NA
2015-01-09,Zack Wilkins,NA
2015-01-10,Aaryan Pandit,NA
2015-01-10,Abir Deshpande,NA
2015-01-10,Alan Pietrzyk,NA
2015-01-10,Alan Spice,2050
2015-01-10,Aled George,NA
2015-01-10,Alex Bullen,2164
2015-01-10,Alex Freeland,NA
2015-01-10,Alex Wills,NA
2015-01-10,Andrei Zhuravlev,NA
2015-01-10,Anezka Vlkova,NA
2015-01-10,Angus Lloyd,NA
2015-01-10,Anlan Qiu,1597
2015-01-10,Ashika Shahameeran,NA
2015-01-10,Aviral Batra,NA
2015-01-10,Ayodele Sadiq,NA
2015-01-10,Barbara Graczyk-Gibiec,NA
2015-01-10,Benjamin Oh,NA
2015-01-10,Bertie Carvey,NA
2015-01-10,Bethan Mattingley,NA
2015-01-10,Bill Harle,1846
2015-01-10,Bill Hunt,NA
2015-01-10,Bill Wilkins,NA
2015-01-10,Celso Bettencourt Pinto,NA
2015-01-10,Charles Summers,NA
2015-01-10,Chris Fox,1943
2015-01-10,Chris Golding,NA
2015-01-10,Chris Hooper,1633
2015-01-10,Christine Muschiato,NA
2015-01-10,Cian Grattidge,NA
2015-01-10,Con Ariti,NA
2015-01-10,Connor Evans,NA
2015-01-10,Conor Hunt,1825
2015-01-10,Csege Hanczar,NA
2015-01-10,Csombor Hanczar,NA
2015-01-10,Cyril Ley,NA
2015-01-10,Dave McGhee,NA
2015-01-10,David L Roberts,NA
2015-01-10,David ODonnell,1912
2015-01-10,David Thorne,NA
2015-01-10,Dennis Stokes-Carter,NA
2015-01-10,Derek Jones,NA
2015-01-10,Derek Smith,1890
2015-01-10,Dominic Murray,NA
2015-01-10,Edward Donovan,1818
2015-01-10,Edward Mason,1693
2015-01-10,Egor Muljarov,NA
2015-01-10,Elliott MacNeil,NA
2015-01-10,Emma Kong,NA
2015-01-10,Evan Lewis,NA
2015-01-10,Gavin Jones,NA
2015-01-10,George Turner,NA
2015-01-10,Georgi Korovski,NA
2015-01-10,Greg Lloyd,NA
2015-01-10,Gruff Jones,1777
2015-01-10,Grzegorz Toczek,NA
2015-01-10,Guy Wagner,1895
2015-01-10,Hamid Farani Sani,NA
2015-01-10,Hanni Youssef,1680
2015-01-10,HaoYu Yin,NA
2015-01-10,Harri Hampson,NA
2015-01-10,Hefin Jones,NA
2015-01-10,Henry Jones,NA
2015-01-10,Hugh Price,NA
2015-01-10,Ieuan Bevan Jones,NA
2015-01-10,Isaac Aljabri,NA
2015-01-10,Ivan De La Cruz,NA
2015-01-10,Jack Nicol,NA
2015-01-10,Jaime Davies,NA
2015-01-10,Jake Hurley,NA
2015-01-10,James Tapp,NA
2015-01-10,Javier Martin Perez,2036
2015-01-10,Jeff Rowland,1830
2015-01-10,Jen Taylor,NA
2015-01-10,Joe Fathallah,2028
2015-01-10,John Fletcher,2067
2015-01-10,John Hannay,NA
2015-01-10,John Rowles,NA
2015-01-10,John Trevelyan,NA
2015-01-10,Jonathan Bold,NA
2015-01-10,Jonathan Lewis,NA
2015-01-10,Joseph Sartin,NA
2015-01-10,Joseph Setchfield,NA
2015-01-10,Josh Robinson,NA
2015-01-10,Joshua McKenna,NA
2015-01-10,Juan Carlos Payan,NA
2015-01-10,Juan Rodriguez,2027
2015-01-10,Jude Roberts,NA
2015-01-10,Keith Thompson,1902
2015-01-10,Kimberly Chong,NA
2015-01-10,Kristan Enoch,NA
2015-01-10,Krzysztof Jakubiak,NA
2015-01-10,Leon Zedlmayer,NA
2015-01-10,Marcell Vesz,NA
2015-01-10,Mark Maddock,NA
2015-01-10,Martin Blackman-Siegler,NA
2015-01-10,Mateusz Graczyk,NA
2015-01-10,Matt Staniforth,NA
2015-01-10,Matthew Davies,NA
2015-01-10,Matthew Wilson,NA
2015-01-10,Micah OToole,NA
2015-01-10,Michael Arribas-Ayllon,1831
2015-01-10,Mike Edwards,1909
2015-01-10,Mike Smith,NA
2015-01-10,Miltos Zoumekas,NA
2015-01-10,Muhieddin Hamadah,NA
2015-01-10,Nick Van Noorden,NA
2015-01-10,Nigel Ralphs,NA
2015-01-10,Oleksandr Zhuravel,NA
2015-01-10,Olivia Smith,NA
2015-01-10,Paul Meara,NA
2015-01-10,Peter Ehsandar,NA
2015-01-10,Peter Quinn,1935
2015-01-10,Phil Buttle,NA
2015-01-10,Piotr Graczyk,NA
2015-01-10,Reginald Mba,NA
2015-01-10,Reuben Hilliar,NA
2015-01-10,Richard Cousins,NA
2015-01-10,Ryan Cheung,NA
2015-01-10,Sam Jukes,1825
2015-01-10,Sam Rhydderch,NA
2015-01-10,Sam Thomas,NA
2015-01-10,Samuele Scarpignato,NA
2015-01-10,Shayanna Sivarajasingam,1837
2015-01-10,Stephen Hughes,NA
2015-01-10,Steve Curtis,NA
2015-01-10,Steve Herkes,1737
2015-01-10,Stuart Enoch,NA
2015-01-10,Tom Brown,2143
2015-01-10,Tom McIlveen,NA
2015-01-10,Tom Stanton,NA
2015-01-10,Varun Varma,NA
2015-01-10,Vaseekaran Sivarajasingam,NA
2015-01-10,Venetia Sivarajasingam,1818
2015-01-10,Walter Braun,NA
2015-01-10,Will Parkinson,NA
2015-01-10,Yaroslav Sharhorodsky,NA
2015-01-10,Zack Wilkins,NA
2015-01-11,Aaryan Pandit,NA
2015-01-11,Abir Deshpande,NA
2015-01-11,Alan Pietrzyk,NA
2015-01-11,Alan Spice,2052
2015-01-11,Aled George,NA
2015-01-11,Alex Bullen,2158
2015-01-11,Alex Freeland,NA
2015-01-11,Alex Wills,NA
2015-01-11,Andrei Zhuravlev,NA
2015-01-11,Anezka Vlkova,NA
2015-01-11,Angus Lloyd,NA
2015-01-11,Anlan Qiu,1597
2015-01-11,Ashika Shahameeran,NA
2015-01-11,Aviral Batra,NA
2015-01-11,Ayodele Sadiq,NA
2015-01-11,Barbara Graczyk-Gibiec,NA
2015-01-11,Benjamin Oh,NA
2015-01-11,Bertie Carvey,NA
2015-01-11,Bethan Mattingley,NA
2015-01-11,Bill Harle,1846
2015-01-11,Bill Hunt,NA
2015-01-11,Bill Wilkins,NA
2015-01-11,Celso Bettencourt Pinto,NA
2015-01-11,Charles Summers,NA
2015-01-11,Chris Fox,1943
2015-01-11,Chris Golding,NA
2015-01-11,Chris Hooper,1633
2015-01-11,Christine Muschiato,NA
2015-01-11,Cian Grattidge,NA
2015-01-11,Con Ariti,NA
2015-01-11,Connor Evans,NA
2015-01-11,Conor Hunt,1825
2015-01-11,Csege Hanczar,NA
2015-01-11,Csombor Hanczar,NA
2015-01-11,Cyril Ley,NA
2015-01-11,Dave McGhee,NA
2015-01-11,David L Roberts,NA
2015-01-11,David ODonnell,1912
2015-01-11,David Thorne,NA
2015-01-11,Dennis Stokes-Carter,NA
2015-01-11,Derek Jones,NA
2015-01-11,Derek Smith,1890
2015-01-11,Dominic Murray,NA
2015-01-11,Edward Donovan,1818
2015-01-11,Edward Mason,1693
2015-01-11,Egor Muljarov,NA
2015-01-11,Elliott MacNeil,NA
2015-01-11,Emma Kong,NA
2015-01-11,Evan Lewis,NA
2015-01-11,Gavin Jones,NA
2015-01-11,George Turner,NA
2015-01-11,Georgi Korovski,NA
2015-01-11,Greg Lloyd,NA
2015-01-11,Gruff Jones,1777
2015-01-11,Grzegorz Toczek,NA
2015-01-11,Guy Wagner,1893
2015-01-11,Hamid Farani Sani,NA
2015-01-11,Hanni Youssef,1680
2015-01-11,HaoYu Yin,NA
2015-01-11,Harri Hampson,NA
2015-01-11,Hefin Jones,NA
2015-01-11,Henry Jones,NA
2015-01-11,Hugh Price,NA
2015-01-11,Ieuan Bevan Jones,NA
2015-01-11,Isaac Aljabri,NA
2015-01-11,Ivan De La Cruz,NA
2015-01-11,Jack Nicol,NA
2015-01-11,Jaime Davies,NA
2015-01-11,Jake Hurley,NA
2015-01-11,James Tapp,NA
2015-01-11,Javier Martin Perez,2034
2015-01-11,Jeff Rowland,1830
2015-01-11,Jen Taylor,NA
2015-01-11,Joe Fathallah,2028
2015-01-11,John Fletcher,2070
2015-01-11,John Hannay,NA
2015-01-11,John Rowles,NA
2015-01-11,John Trevelyan,NA
2015-01-11,Jonathan Bold,NA
2015-01-11,Jonathan Lewis,NA
2015-01-11,Joseph Sartin,NA
2015-01-11,Joseph Setchfield,NA
2015-01-11,Josh Robinson,NA
2015-01-11,Joshua McKenna,NA
2015-01-11,Juan Carlos Payan,NA
2015-01-11,Juan Rodriguez,2024
2015-01-11,Jude Roberts,NA
2015-01-11,Keith Thompson,1902
2015-01-11,Kimberly Chong,NA
2015-01-11,Kristan Enoch,NA
2015-01-11,Krzysztof Jakubiak,NA
2015-01-11,Leon Zedlmayer,NA
2015-01-11,Marcell Vesz,NA
2015-01-11,Mark Maddock,NA
2015-01-11,Martin Blackman-Siegler,NA
2015-01-11,Mateusz Graczyk,NA
2015-01-11,Matt Staniforth,NA
2015-01-11,Matthew Davies,NA
2015-01-11,Matthew Wilson,NA
2015-01-11,Micah OToole,NA
2015-01-11,Michael Arribas-Ayllon,1831
2015-01-11,Mike Edwards,1909
2015-01-11,Mike Smith,NA
2015-01-11,Miltos Zoumekas,NA
2015-01-11,Muhieddin Hamadah,NA
2015-01-11,Nick Van Noorden,NA
2015-01-11,Nigel Ralphs,NA
2015-01-11,Oleksandr Zhuravel,NA
2015-01-11,Olivia Smith,NA
2015-01-11,Paul Meara,NA
2015-01-11,Peter Ehsandar,NA
2015-01-11,Peter Quinn,1935
2015-01-11,Phil Buttle,NA
2015-01-11,Piotr Graczyk,NA
2015-01-11,Reginald Mba,NA
2015-01-11,Reuben Hilliar,NA
2015-01-11,Richard Cousins,NA
2015-01-11,Ryan Cheung,NA
2015-01-11,Sam Jukes,1825
2015-01-11,Sam Rhydderch,NA
2015-01-11,Sam Thomas,NA
2015-01-11,Samuele Scarpignato,NA
2015-01-11,Shayanna Sivarajasingam,1837
2015-01-11,Stephen Hughes,NA
2015-01-11,Steve Curtis,NA
2015-01-11,Steve Herkes,1737
2015-01-11,Stuart Enoch,NA
2015-01-11,Tom Brown,2141
2015-01-11,Tom McIlveen,NA
2015-01-11,Tom Stanton,NA
2015-01-11,Varun Varma,NA
2015-01-11,Vaseekaran Sivarajasingam,NA
2015-01-11,Venetia Sivarajasingam,1818
2015-01-11,Walter Braun,NA
2015-01-11,Will Parkinson,NA
2015-01-11,Yaroslav Sharhorodsky,NA
2015-01-11,Zack Wilkins,NA
2015-01-12,Aaryan Pandit,NA
2015-01-12,Abir Deshpande,NA
2015-01-12,Alan Pietrzyk,NA
2015-01-12,Alan Spice,2052
2015-01-12,Aled George,NA
2015-01-12,Alex Bullen,2156
2015-01-12,Alex Freeland,NA
2015-01-12,Alex Wills,NA
2015-01-12,Andrei Zhuravlev,NA
2015-01-12,Anezka Vlkova,NA
2015-01-12,Angus Lloyd,NA
2015-01-12,Anlan Qiu,1597
2015-01-12,Ashika Shahameeran,NA
2015-01-12,Aviral Batra,NA
2015-01-12,Ayodele Sadiq,NA
2015-01-12,Barbara Graczyk-Gibiec,NA
2015-01-12,Benjamin Oh,NA
2015-01-12,Bertie Carvey,NA
2015-01-12,Bethan Mattingley,NA
2015-01-12,Bill Harle,1846
2015-01-12,Bill Hunt,NA
2015-01-12,Bill Wilkins,NA
2015-01-12,Celso Bettencourt Pinto,NA
2015-01-12,Charles Summers,NA
2015-01-12,Chris Fox,1943
2015-01-12,Chris Golding,NA
2015-01-12,Chris Hooper,1633
2015-01-12,Christine Muschiato,NA
2015-01-12,Cian Grattidge,NA
2015-01-12,Con Ariti,NA
2015-01-12,Connor Evans,NA
2015-01-12,Conor Hunt,1825
2015-01-12,Csege Hanczar,NA
2015-01-12,Csombor Hanczar,NA
2015-01-12,Cyril Ley,NA
2015-01-12,Dave McGhee,NA
2015-01-12,David L Roberts,NA
2015-01-12,David ODonnell,1912
2015-01-12,David Thorne,NA
2015-01-12,Dennis Stokes-Carter,NA
2015-01-12,Derek Jones,NA
2015-01-12,Derek Smith,1890
2015-01-12,Dominic Murray,NA
2015-01-12,Edward Donovan,1818
2015-01-12,Edward Mason,1693
2015-01-12,Egor Muljarov,NA
2015-01-12,Elliott MacNeil,NA
2015-01-12,Emma Kong,NA
2015-01-12,Evan Lewis,NA
2015-01-12,Gavin Jones,NA
2015-01-12,George Turner,NA
2015-01-12,Georgi Korovski,NA
2015-01-12,Greg Lloyd,NA
2015-01-12,Gruff Jones,1777
2015-01-12,Grzegorz Toczek,NA
2015-01-12,Guy Wagner,1892
2015-01-12,Hamid Farani Sani,NA
2015-01-12,Hanni Youssef,1680
2015-01-12,HaoYu Yin,NA
2015-01-12,Harri Hampson,NA
2015-01-12,Hefin Jones,NA
2015-01-12,Henry Jones,NA
2015-01-12,Hugh Price,NA
2015-01-12,Ieuan Bevan Jones,NA
2015-01-12,Isaac Aljabri,NA
2015-01-12,Ivan De La Cruz,NA
2015-01-12,Jack Nicol,NA
2015-01-12,Jaime Davies,NA
2015-01-12,Jake Hurley,NA
2015-01-12,James Tapp,NA
2015-01-12,Javier Martin Perez,2033
2015-01-12,Jeff Rowland,1830
2015-01-12,Jen Taylor,NA
2015-01-12,Joe Fathallah,2028
2015-01-12,John Fletcher,2071
2015-01-12,John Hannay,NA
2015-01-12,John Rowles,NA
2015-01-12,John Trevelyan,NA
2015-01-12,Jonathan Bold,NA
2015-01-12,Jonathan Lewis,NA
2015-01-12,Joseph Sartin,NA
2015-01-12,Joseph Setchfield,NA
2015-01-12,Josh Robinson,NA
2015-01-12,Joshua McKenna,NA
2015-01-12,Juan Carlos Payan,NA
2015-01-12,Juan Rodriguez,2023
2015-01-12,Jude Roberts,NA
2015-01-12,Keith Thompson,1902
2015-01-12,Kimberly Chong,NA
2015-01-12,Kristan Enoch,NA
2015-01-12,Krzysztof Jakubiak,NA
2015-01-12,Leon Zedlmayer,NA
2015-01-12,Marcell Vesz,NA
2015-01-12,Mark Maddock,NA
2015-01-12,Martin Blackman-Siegler,NA
2015-01-12,Mateusz Graczyk,NA
2015-01-12,Matt Staniforth,NA
2015-01-12,Matthew Davies,NA
2015-01-12,Matthew Wilson,NA
2015-01-12,Micah OToole,NA
